date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=es&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.a635ea.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=fr&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.a75abc.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=de&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.a8eddf.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=it&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.a966dc.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=zh_CN&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.aa4299.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ja&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.abe073.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ko&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.acb96c.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ar&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.adc60c.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=pt&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ae4558.delayed	(from https://www.sathyambio.in/products.html)
17:40:39	157900/157900	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2010:09:32%20GMT	https://opimg-gce.tradeindia.com/75505/3/template_photo_products.jpg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/75505/3/template_photo_products.jpg	(from https://www.sathyambio.in/products.html)
17:40:39	9034/9034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Feb%202021%2011:04:43%20GMT	https://opimg-gce.tradeindia.com/02915150/b/5/80-Fulvic-Acid.jpeg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915150/b/5/80-Fulvic-Acid.jpg	(from https://www.sathyambio.in/products.html)
17:40:40	25830/25830	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Feb%202021%2006:23:33%20GMT	https://opimg-gce.tradeindia.com/06730539/b/4/Seaweed-Extract-Gel.jpeg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/06730539/b/4/Seaweed-Extract-Gel.jpg	(from https://www.sathyambio.in/products.html)
17:40:49	382972/382972	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2012:10:40%20GMT	https://www.sathyambio.in/super-potassium-f-humate-shiny-flakes-2915147.html	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/super-potassium-f-humate-shiny-flakes-2915147.html	(from https://www.sathyambio.in/products.html)
17:41:01	380367/380367	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2012:10:49%20GMT	https://www.sathyambio.in/seaweed-extract-2915153.html	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/seaweed-extract-2915153.html	(from https://www.sathyambio.in/products.html)
17:41:10	380517/380517	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2012:11:01%20GMT	https://www.sathyambio.in/seaweed-extract-powder-2915151.html	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/seaweed-extract-powder-2915151.html	(from https://www.sathyambio.in/products.html)
17:41:19	378637/378637	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2012:11:10%20GMT	https://www.sathyambio.in/specialized-seaweed-gel-6295836.html	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/specialized-seaweed-gel-6295836.html	(from https://www.sathyambio.in/products.html)
17:41:27	378031/378031	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2012:11:19%20GMT	https://www.sathyambio.in/seaweed-extract-gel-6730539.html	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/seaweed-extract-gel-6730539.html	(from https://www.sathyambio.in/products.html)
17:41:28	9498/9498	---M-Z	200	added ('OK')	application/javascript	etag:%22251a-55e68d6a06980-gzip%22	https://thestagingurl.tradeindia.com/custom_headers/gallery/dist/simple-lightbox.js	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/thestagingurl.tradeindia.com/custom_headers/gallery/dist/simple-lightbox.js	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	20807/20807	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/css/catalog/theme1.css	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/css/catalog/theme1.css	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=en&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.b9e99f.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=es&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ba35ea.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=fr&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.bb5abc.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=de&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.bceddf.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=it&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.bd66dc.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=zh_CN&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.be4299.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ja&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.bfe073.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ko&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.c0b96c.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ar&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.c1c60c.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:28	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=pt&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.c24558.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:29	1304/1304	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/css/catalog/jssocials.css	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/css/catalog/jssocials.css	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:29	7238/7238	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/js/catalog/custom_function.js	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/js/catalog/custom_function.js	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:29	8805/8805	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/js/catalog/jssocials.min.js	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/js/catalog/jssocials.min.js	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:30	1394/1394	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/css/catalog/breadcrumb.css	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/css/catalog/breadcrumb.css	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:31	2943/2943	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2012:11:30%20GMT	https://www.sathyambio.in/Exporters_Suppliers/Exporters/hp/scripts/send_inquiry_popup.html?catalog_id=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/Exporters_Suppliers/Exporters/hp/scripts/send_inquiry_popupb456.html	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:31	13326/13326	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/css/catalog/fixed_send_inq.css	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/css/catalog/fixed_send_inq.css	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:34	3019/3019	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2024%20Mar%202023%2012:11:31%20GMT	https://www.sathyambio.in/component/utils/attachment_popup.html?section=fixed_rfi_75505&lang=pt	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/component/utils/attachment_popup.c9b7d0.delayed	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:34	9196/9196	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/css/catalog/get-price.css	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/css/catalog/get-price.css	(from https://www.sathyambio.in/80-fulvic-acid-2915150.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=en&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.cbe99f.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=es&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.cc35ea.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=fr&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.cd5abc.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=de&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ceeddf.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=it&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.cf66dc.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=zh_CN&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d04299.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ja&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d1e073.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ko&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d2b96c.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ar&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d3c60c.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=pt&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d44558.delayed	(from https://www.sathyambio.in/nutrient-powder.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=en&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d5e99f.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=es&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d635ea.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=fr&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d75abc.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=de&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d8eddf.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=it&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.d966dc.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=zh_CN&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.da4299.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ja&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.dbe073.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ko&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.dcb96c.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ar&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ddc60c.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:35	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=pt&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.de4558.delayed	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:36	1533/1533	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/css/catalog_send_inquiry/inquiry_popup.css	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/css/catalog_send_inquiry/inquiry_popup.css	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:36	6919/6919	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9339/css/catalog_category_page/full_list_view.css	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/css/catalog_category_page/full_list_view.css	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:36	21865/21865	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2006:04:39%20GMT	https://opimg-gce.tradeindia.com/06295836/b/4/Specialized-Seaweed-Gel.jpg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/06295836/b/4/Specialized-Seaweed-Gel.jpg	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:37	24475/24475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2005:58:17%20GMT	https://opimg-gce.tradeindia.com/02915152/b/5/Seaweed-Zyme-Granules.jpg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915152/b/5/Seaweed-Zyme-Granules.jpg	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:37	19851/19851	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2006:06:27%20GMT	https://opimg-gce.tradeindia.com/02915155/b/5/Amino-Acid-50-.jpg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915155/b/5/Amino-Acid-50-.jpg	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:38	16471/16471	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2005:52:19%20GMT	https://opimg-gce.tradeindia.com/02915147/b/5/Super-Potassium-F-Humate-Shiny-Flakes.jpeg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915147/b/5/Super-Potassium-F-Humate-Shiny-Flakes.jpg	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:38	15045/15045	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2005:53:50%20GMT	https://opimg-gce.tradeindia.com/02915154/b/5/Amino-Acid-80-.jpg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915154/b/5/Amino-Acid-80-.jpg	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:39	25348/25348	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2005:56:58%20GMT	https://opimg-gce.tradeindia.com/02915151/b/5/Seaweed-Extract-Powder.jpg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915151/b/5/Seaweed-Extract-Powder.jpg	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:39	24159/24159	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Nov%202015%2011:52:40%20GMT	https://opimg-gce.tradeindia.com/02915153/b/4/Seaweed-Extract.jpg	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915153/b/4/Seaweed-Extract.jpg	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:40	435/435	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2012:11:39%20GMT	https://www.sathyambio.in/Exporters_Suppliers/Exporters/hp/CATALOGID/organic-fertilizers.html	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/Exporters_Suppliers/Exporters/hp/CATALOGID/organic-fertilizers.html	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:41	1323/1323	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:55%20GMT	https://orig-st-gce.tradeindia.com/ver9339/js/catalog_send_inquiry/inquiry_popup.js	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/orig-st-gce.tradeindia.com/ver9339/js/catalog_send_inquiry/inquiry_popup.js	(from https://www.sathyambio.in/organic-fertilizers.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=en&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.eae99f.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=es&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.eb35ea.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=fr&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ec5abc.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=de&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ededdf.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=it&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ee66dc.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=zh_CN&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.ef4299.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ja&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.f0e073.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ko&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.f1b96c.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=ar&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.f2c60c.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:41	0/-1	---M--	302	error ('')			https://www.sathyambio.in/utils/set_language.html?lang=pt&key=catalog_75505&return_url=	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/utils/set_language.f34558.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:48	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2012:11:48%20GMT	https://www.sathyambio.in/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=2915152	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/www.sathyambio.in/Exporters_Suppliers/Exporters/hp/scripts/product_details.f48f3c.delayed	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:49	16471/16471	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2005:52:19%20GMT	https://opimg-gce.tradeindia.com/02915147/b/5/Super-Potassium-F-Humate-Shiny-Flakes.jpeg?tr=n-w300	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915147/b/5/Super-Potassium-F-Humate-Shiny-Flakes35c1.jpg	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
17:41:49	19851/19851	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2006:06:27%20GMT	https://opimg-gce.tradeindia.com/02915155/b/5/Amino-Acid-50-.jpg?tr=n-w300	H:/Backup/Websites/SathyamKissanCare/https___www.sathyambio.in_/opimg-gce.tradeindia.com/02915155/b/5/Amino-Acid-50-35c1.jpg	(from https://www.sathyambio.in/seaweed-zyme-granules-2915152.html)
